product,country,market_year,metric,value
大豆,Panama,2002/03,production,0
大豆,Serbia and Montenegro,2002/03,production,0.24
大豆,Singapore,2002/03,production,0
大豆,Switzerland,2002/03,production,0.005
大豆,Syria,2002/03,production,0.005
大豆,Trinidad and Tobago,2002/03,production,0
大豆,Uganda,2002/03,production,0.166
大豆,United Arab Emirates,2002/03,production,0
大豆,Uzbekistan,2002/03,production,0
大豆,Zambia,2002/03,production,0.002
大豆,Zimbabwe,2002/03,production,0.041
大豆,阿根廷,2003/04,consumption,26.44
大豆,埃及,2003/04,consumption,0.272
大豆,巴基斯坦,2003/04,consumption,0.08
大豆,巴拉圭,2003/04,consumption,1.482
大豆,巴西,2003/04,consumption,31.472
大豆,玻利维亚,2003/04,consumption,1.772
大豆,俄罗斯,2003/04,consumption,0.37
大豆,菲律宾,2003/04,consumption,0.234
大豆,哥伦比亚,2003/04,consumption,0.525
大豆,韩国,2003/04,consumption,1.511
大豆,加拿大,2003/04,consumption,2.08
大豆,马来西亚,2003/04,consumption,0.567
大豆,美国,2003/04,consumption,44.6
大豆,孟加拉国,2003/04,consumption,0.06
大豆,秘鲁,2003/04,consumption,0.023
大豆,摩洛哥,2003/04,consumption,0.434
大豆,墨西哥,2003/04,consumption,4.024
大豆,南非,2003/04,consumption,0.172
大豆,欧盟,2003/04,consumption,15.589
大豆,日本,2003/04,consumption,4.931
大豆,泰国,2003/04,consumption,1.637
大豆,土耳其,2003/04,consumption,0.666
大豆,委内瑞拉,2003/04,consumption,0.023
大豆,乌克兰,2003/04,consumption,0.172
大豆,乌拉圭,2003/04,consumption,0.033
大豆,伊朗,2003/04,consumption,0.948
大豆,印度,2003/04,consumption,6.43
大豆,印度尼西亚,2003/04,consumption,1.873
大豆,越南,2003/04,consumption,0.259
大豆,智利,2003/04,consumption,0.188
大豆,中国,2003/04,consumption,34.372
大豆,中国台湾,2003/04,consumption,2.279
大豆,Australia,2003/04,consumption,0.064
大豆,Barbados,2003/04,consumption,0.023
大豆,Bosnia and Herzegovina,2003/04,consumption,0.021
大豆,Burma,2003/04,consumption,0.122
大豆,Costa Rica,2003/04,consumption,0.212
大豆,Cuba,2003/04,consumption,0.16
大豆,Ecuador,2003/04,consumption,0.065
大豆,Guatemala,2003/04,consumption,0.037
大豆,Israel,2003/04,consumption,0.487
大豆,"Korea, North",2003/04,consumption,0.288
大豆,Nicaragua,2003/04,consumption,0.007
大豆,Nigeria,2003/04,consumption,0.501
大豆,Norway,2003/04,consumption,0.37
大豆,Panama,2003/04,consumption,0.006
大豆,Serbia and Montenegro,2003/04,consumption,0.299
大豆,Singapore,2003/04,consumption,0.021
大豆,Switzerland,2003/04,consumption,0.052
大豆,Syria,2003/04,consumption,0.191
大豆,Trinidad and Tobago,2003/04,consumption,0.071
大豆,Uganda,2003/04,consumption,0.187
大豆,United Arab Emirates,2003/04,consumption,0.21
大豆,Uzbekistan,2003/04,consumption,0.001
大豆,Zambia,2003/04,consumption,0.039
大豆,Zimbabwe,2003/04,consumption,0.091
大豆,阿根廷,2003/04,exports,6.741
大豆,埃及,2003/04,exports,0
大豆,巴基斯坦,2003/04,exports,0
大豆,巴拉圭,2003/04,exports,2.551
大豆,巴西,2003/04,exports,20.417
大豆,玻利维亚,2003/04,exports,0.074
大豆,俄罗斯,2003/04,exports,0.001
大豆,菲律宾,2003/04,exports,0
大豆,哥伦比亚,2003/04,exports,0
大豆,韩国,2003/04,exports,0
大豆,加拿大,2003/04,exports,0.914
大豆,马来西亚,2003/04,exports,0.017
大豆,美国,2003/04,exports,24.128
大豆,孟加拉国,2003/04,exports,0
大豆,秘鲁,2003/04,exports,0
大豆,摩洛哥,2003/04,exports,0
大豆,墨西哥,2003/04,exports,0.003
大豆,南非,2003/04,exports,0.067
大豆,欧盟,2003/04,exports,0.04
大豆,日本,2003/04,exports,0
大豆,泰国,2003/04,exports,0.001
大豆,土耳其,2003/04,exports,0.001
大豆,委内瑞拉,2003/04,exports,0
大豆,乌克兰,2003/04,exports,0.061
大豆,乌拉圭,2003/04,exports,0.327
大豆,伊朗,2003/04,exports,0
大豆,印度,2003/04,exports,0.239
大豆,印度尼西亚,2003/04,exports,0.001
大豆,越南,2003/04,exports,0
大豆,智利,2003/04,exports,0
大豆,中国,2003/04,exports,0.319
大豆,中国台湾,2003/04,exports,0
大豆,Australia,2003/04,exports,0.003
大豆,Barbados,2003/04,exports,0
大豆,Bosnia and Herzegovina,2003/04,exports,0
大豆,Burma,2003/04,exports,0
大豆,Costa Rica,2003/04,exports,0
大豆,Cuba,2003/04,exports,0
大豆,Ecuador,2003/04,exports,0.022
大豆,Guatemala,2003/04,exports,0.001
大豆,Israel,2003/04,exports,0
大豆,"Korea, North",2003/04,exports,0
大豆,Nicaragua,2003/04,exports,0
大豆,Nigeria,2003/04,exports,0
大豆,Norway,2003/04,exports,0
大豆,Panama,2003/04,exports,0
大豆,Serbia and Montenegro,2003/04,exports,0.002
大豆,Singapore,2003/04,exports,0.002
大豆,Switzerland,2003/04,exports,0
大豆,Syria,2003/04,exports,0
大豆,Trinidad and Tobago,2003/04,exports,0
大豆,Uganda,2003/04,exports,0
大豆,United Arab Emirates,2003/04,exports,0.001
大豆,Uzbekistan,2003/04,exports,0
大豆,Zambia,2003/04,exports,0.003
大豆,Zimbabwe,2003/04,exports,0
大豆,阿根廷,2003/04,imports,0.537
大豆,埃及,2003/04,imports,0.243
大豆,巴基斯坦,2003/04,imports,0.079
大豆,巴拉圭,2003/04,imports,0.015
大豆,巴西,2003/04,imports,0.328
大豆,玻利维亚,2003/04,imports,0.15
大豆,俄罗斯,2003/04,imports,0.001
大豆,菲律宾,2003/04,imports,0.239
大豆,哥伦比亚,2003/04,imports,0.46
大豆,韩国,2003/04,imports,1.368
大豆,加拿大,2003/04,imports,0.613
大豆,马来西亚,2003/04,imports,0.636
大豆,美国,2003/04,imports,0.151
大豆,孟加拉国,2003/04,imports,0.06
大豆,秘鲁,2003/04,imports,0.021
大豆,摩洛哥,2003/04,imports,0.438
大豆,墨西哥,2003/04,imports,3.797
大豆,南非,2003/04,imports,0.028
大豆,欧盟,2003/04,imports,14.751
大豆,日本,2003/04,imports,4.688
大豆,泰国,2003/04,imports,1.407
大豆,土耳其,2003/04,imports,0.6
大豆,委内瑞拉,2003/04,imports,0.019
大豆,乌克兰,2003/04,imports,0
大豆,乌拉圭,2003/04,imports,0
大豆,伊朗,2003/04,imports,0.883
大豆,印度,2003/04,imports,0
大豆,印度尼西亚,2003/04,imports,1.059
大豆,越南,2003/04,imports,0.039
大豆,智利,2003/04,imports,0.188
大豆,中国,2003/04,imports,16.933
大豆,中国台湾,2003/04,imports,2.218
大豆,Australia,2003/04,imports,0.009
大豆,Barbados,2003/04,imports,0.023
大豆,Bosnia and Herzegovina,2003/04,imports,0.016
大豆,Burma,2003/04,imports,0
大豆,Costa Rica,2003/04,imports,0.212
大豆,Cuba,2003/04,imports,0.16
大豆,Ecuador,2003/04,imports,0
大豆,Guatemala,2003/04,imports,0.004
大豆,Israel,2003/04,imports,0.494
大豆,"Korea, North",2003/04,imports,0.248
大豆,Nicaragua,2003/04,imports,0
大豆,Nigeria,2003/04,imports,0.01
大豆,Norway,2003/04,imports,0.37
大豆,Panama,2003/04,imports,0.006
大豆,Serbia and Montenegro,2003/04,imports,0.003
大豆,Singapore,2003/04,imports,0.023
大豆,Switzerland,2003/04,imports,0.046
大豆,Syria,2003/04,imports,0.181
大豆,Trinidad and Tobago,2003/04,imports,0.068
大豆,Uganda,2003/04,imports,0
大豆,United Arab Emirates,2003/04,imports,0.211
大豆,Uzbekistan,2003/04,imports,0.001
大豆,Zambia,2003/04,imports,0
大豆,Zimbabwe,2003/04,imports,0.003
大豆,阿根廷,2003/04,production,33
大豆,埃及,2003/04,production,0.029
大豆,巴基斯坦,2003/04,production,0.001
大豆,巴拉圭,2003/04,production,3.911
大豆,巴西,2003/04,production,51
大豆,玻利维亚,2003/04,production,1.584
大豆,俄罗斯,2003/04,production,0.364
大豆,菲律宾,2003/04,production,0.001
大豆,哥伦比亚,2003/04,production,0.092
大豆,韩国,2003/04,production,0.105
大豆,加拿大,2003/04,production,2.273
大豆,马来西亚,2003/04,production,0
大豆,美国,2003/04,production,66.783
大豆,孟加拉国,2003/04,production,0
大豆,秘鲁,2003/04,production,0.002
大豆,摩洛哥,2003/04,production,0.001
大豆,墨西哥,2003/04,production,0.125
大豆,南非,2003/04,production,0.22
大豆,欧盟,2003/04,production,0.908
大豆,日本,2003/04,production,0.232
大豆,泰国,2003/04,production,0.22
大豆,土耳其,2003/04,production,0.045
大豆,委内瑞拉,2003/04,production,0.003
大豆,乌克兰,2003/04,production,0.232
大豆,乌拉圭,2003/04,production,0.377
大豆,伊朗,2003/04,production,0.19
大豆,印度,2003/04,production,6.8
大豆,印度尼西亚,2003/04,production,0.82
大豆,越南,2003/04,production,0.22
大豆,智利,2003/04,production,0
大豆,中国,2003/04,production,15.394
大豆,中国台湾,2003/04,production,0
大豆,Australia,2003/04,production,0.074
大豆,Barbados,2003/04,production,0
大豆,Bosnia and Herzegovina,2003/04,production,0.005
大豆,Burma,2003/04,production,0.122
大豆,Costa Rica,2003/04,production,0
大豆,Cuba,2003/04,production,0
大豆,Ecuador,2003/04,production,0.086
大豆,Guatemala,2003/04,production,0.034
大豆,Israel,2003/04,production,0
大豆,"Korea, North",2003/04,production,0.1
大豆,Nicaragua,2003/04,production,0.007
大豆,Nigeria,2003/04,production,0.494
大豆,Norway,2003/04,production,0
大豆,Panama,2003/04,production,0
大豆,Serbia and Montenegro,2003/04,production,0.3
大豆,Singapore,2003/04,production,0
大豆,Switzerland,2003/04,production,0.006
大豆,Syria,2003/04,production,0.004
大豆,Trinidad and Tobago,2003/04,production,0
大豆,Uganda,2003/04,production,0.187
大豆,United Arab Emirates,2003/04,production,0
大豆,Uzbekistan,2003/04,production,0
大豆,Zambia,2003/04,production,0.042
大豆,Zimbabwe,2003/04,production,0.086
大豆,阿根廷,2004/05,consumption,28.753
大豆,埃及,2004/05,consumption,0.665
大豆,巴基斯坦,2004/05,consumption,0.001
大豆,巴拉圭,2004/05,consumption,1.337
大豆,巴西,2004/05,consumption,31.892
大豆,玻利维亚,2004/05,consumption,1.826
大豆,俄罗斯,2004/05,consumption,0.518
大豆,菲律宾,2004/05,consumption,0.215
大豆,哥伦比亚,2004/05,consumption,0.42
大豆,韩国,2004/05,consumption,1.4
大豆,加拿大,2004/05,consumption,2.048
大豆,马来西亚,2004/05,consumption,0.603
大豆,美国,2004/05,consumption,51.407
大豆,孟加拉国,2004/05,consumption,0.123
大豆,秘鲁,2004/05,consumption,0.027
大豆,摩洛哥,2004/05,consumption,0.469
大豆,墨西哥,2004/05,consumption,3.764
大豆,南非,2004/05,consumption,0.234
大豆,欧盟,2004/05,consumption,15.862
大豆,日本,2004/05,consumption,4.499
大豆,泰国,2004/05,consumption,1.762
大豆,土耳其,2004/05,consumption,0.811
大豆,委内瑞拉,2004/05,consumption,0.013
大豆,乌克兰,2004/05,consumption,0.315
大豆,乌拉圭,2004/05,consumption,0.025
大豆,伊朗,2004/05,consumption,1.269
大豆,印度,2004/05,consumption,5.75
大豆,印度尼西亚,2004/05,consumption,1.939
大豆,越南,2004/05,consumption,0.252
大豆,智利,2004/05,consumption,0.182
大豆,中国,2004/05,consumption,40.213
大豆,中国台湾,2004/05,consumption,2.235
大豆,Australia,2004/05,consumption,0.06
大豆,Barbados,2004/05,consumption,0.025
大豆,Bosnia and Herzegovina,2004/05,consumption,0.019
大豆,Burma,2004/05,consumption,0.147
大豆,Costa Rica,2004/05,consumption,0.193
大豆,Cuba,2004/05,consumption,0.16
大豆,Ecuador,2004/05,consumption,0.078
大豆,Ethiopia,2004/05,consumption,0.002
大豆,Guatemala,2004/05,consumption,0.044
大豆,Israel,2004/05,consumption,0.543
大豆,"Korea, North",2004/05,consumption,0.234
大豆,Nicaragua,2004/05,consumption,0.008
大豆,Nigeria,2004/05,consumption,0.518
大豆,Norway,2004/05,consumption,0.388
大豆,Panama,2004/05,consumption,0.006
大豆,Serbia and Montenegro,2004/05,consumption,0.298
大豆,Singapore,2004/05,consumption,0.02
大豆,Switzerland,2004/05,consumption,0.059
大豆,Syria,2004/05,consumption,0.203
大豆,Trinidad and Tobago,2004/05,consumption,0.067
大豆,Uganda,2004/05,consumption,0.158
大豆,United Arab Emirates,2004/05,consumption,0.327
大豆,Uzbekistan,2004/05,consumption,0.005
大豆,Zambia,2004/05,consumption,0.055
大豆,Zimbabwe,2004/05,consumption,0.115
大豆,阿根廷,2004/05,exports,9.568
大豆,埃及,2004/05,exports,0
大豆,巴基斯坦,2004/05,exports,0
大豆,巴拉圭,2004/05,exports,2.955
大豆,巴西,2004/05,exports,20.137
大豆,玻利维亚,2004/05,exports,0.15
大豆,俄罗斯,2004/05,exports,0.009
大豆,菲律宾,2004/05,exports,0
大豆,哥伦比亚,2004/05,exports,0
大豆,韩国,2004/05,exports,0
大豆,加拿大,2004/05,exports,1.124
大豆,马来西亚,2004/05,exports,0.018
大豆,美国,2004/05,exports,29.86
大豆,孟加拉国,2004/05,exports,0
大豆,秘鲁,2004/05,exports,0
大豆,摩洛哥,2004/05,exports,0
大豆,墨西哥,2004/05,exports,0.001
大豆,南非,2004/05,exports,0.053
大豆,欧盟,2004/05,exports,0.044
大豆,日本,2004/05,exports,0
大豆,泰国,2004/05,exports,0.001
大豆,土耳其,2004/05,exports,0
大豆,委内瑞拉,2004/05,exports,0
大豆,乌克兰,2004/05,exports,0.036
大豆,乌拉圭,2004/05,exports,0.456
大豆,伊朗,2004/05,exports,0
大豆,印度,2004/05,exports,0.006
大豆,印度尼西亚,2004/05,exports,0.001
大豆,越南,2004/05,exports,0
大豆,智利,2004/05,exports,0.001
大豆,中国,2004/05,exports,0.39
大豆,中国台湾,2004/05,exports,0
大豆,Australia,2004/05,exports,0.005
大豆,Barbados,2004/05,exports,0
大豆,Bosnia and Herzegovina,2004/05,exports,0
大豆,Burma,2004/05,exports,0
大豆,Costa Rica,2004/05,exports,0
大豆,Cuba,2004/05,exports,0
大豆,Ecuador,2004/05,exports,0.003
大豆,Ethiopia,2004/05,exports,0
大豆,Guatemala,2004/05,exports,0.001
大豆,Israel,2004/05,exports,0
大豆,"Korea, North",2004/05,exports,0
大豆,Nicaragua,2004/05,exports,0
大豆,Nigeria,2004/05,exports,0
大豆,Norway,2004/05,exports,0
大豆,Panama,2004/05,exports,0
大豆,Serbia and Montenegro,2004/05,exports,0.002
大豆,Singapore,2004/05,exports,0.002
大豆,Switzerland,2004/05,exports,0
大豆,Syria,2004/05,exports,0
大豆,Trinidad and Tobago,2004/05,exports,0
大豆,Uganda,2004/05,exports,0
大豆,United Arab Emirates,2004/05,exports,0.004
大豆,Uzbekistan,2004/05,exports,0
大豆,Zambia,2004/05,exports,0
大豆,Zimbabwe,2004/05,exports,0
大豆,阿根廷,2004/05,imports,0.692
大豆,埃及,2004/05,imports,0.762
大豆,巴基斯坦,2004/05,imports,0
大豆,巴拉圭,2004/05,imports,0.034
大豆,巴西,2004/05,imports,0.475
大豆,玻利维亚,2004/05,imports,0.157
大豆,俄罗斯,2004/05,imports,0.04
大豆,菲律宾,2004/05,imports,0.23
大豆,哥伦比亚,2004/05,imports,0.329
大豆,韩国,2004/05,imports,1.24
大豆,加拿大,2004/05,imports,0.386
大豆,马来西亚,2004/05,imports,0.648
大豆,美国,2004/05,imports,0.152
大豆,孟加拉国,2004/05,imports,0.131
大豆,秘鲁,2004/05,imports,0.024
大豆,摩洛哥,2004/05,imports,0.499
大豆,墨西哥,2004/05,imports,3.64
大豆,南非,2004/05,imports,0.006
大豆,欧盟,2004/05,imports,14.591
大豆,日本,2004/05,imports,4.295
大豆,泰国,2004/05,imports,1.517
大豆,土耳其,2004/05,imports,1.112
大豆,委内瑞拉,2004/05,imports,0.01
大豆,乌克兰,2004/05,imports,0
大豆,乌拉圭,2004/05,imports,0
大豆,伊朗,2004/05,imports,0.976
大豆,印度,2004/05,imports,0
大豆,印度尼西亚,2004/05,imports,1.112
大豆,越南,2004/05,imports,0.006
大豆,智利,2004/05,imports,0.183
大豆,中国,2004/05,imports,25.802
大豆,中国台湾,2004/05,imports,2.256
大豆,Australia,2004/05,imports,0.001
大豆,Barbados,2004/05,imports,0.025
大豆,Bosnia and Herzegovina,2004/05,imports,0.01
大豆,Burma,2004/05,imports,0
大豆,Costa Rica,2004/05,imports,0.193
大豆,Cuba,2004/05,imports,0.16
大豆,Ecuador,2004/05,imports,0
大豆,Ethiopia,2004/05,imports,0.001
大豆,Guatemala,2004/05,imports,0.009
大豆,Israel,2004/05,imports,0.543
大豆,"Korea, North",2004/05,imports,0.044
大豆,Nicaragua,2004/05,imports,0
大豆,Nigeria,2004/05,imports,0.005
大豆,Norway,2004/05,imports,0.388
大豆,Panama,2004/05,imports,0.006
大豆,Serbia and Montenegro,2004/05,imports,0
大豆,Singapore,2004/05,imports,0.022
大豆,Switzerland,2004/05,imports,0.052
大豆,Syria,2004/05,imports,0.198
大豆,Trinidad and Tobago,2004/05,imports,0.067
大豆,Uganda,2004/05,imports,0
大豆,United Arab Emirates,2004/05,imports,0.46
大豆,Uzbekistan,2004/05,imports,0.01
大豆,Zambia,2004/05,imports,0
大豆,Zimbabwe,2004/05,imports,0.065
大豆,阿根廷,2004/05,production,39
大豆,埃及,2004/05,production,0.043
大豆,巴基斯坦,2004/05,production,0.001
大豆,巴拉圭,2004/05,production,4.041
大豆,巴西,2004/05,production,53
大豆,玻利维亚,2004/05,production,1.689
大豆,俄罗斯,2004/05,production,0.514
大豆,菲律宾,2004/05,production,0.001
大豆,哥伦比亚,2004/05,production,0.078
大豆,韩国,2004/05,production,0.139
大豆,加拿大,2004/05,production,3.044
大豆,马来西亚,2004/05,production,0
大豆,美国,2004/05,production,85.016
大豆,孟加拉国,2004/05,production,0
大豆,秘鲁,2004/05,production,0.003
大豆,摩洛哥,2004/05,production,0
大豆,墨西哥,2004/05,production,0.132
大豆,南非,2004/05,production,0.273
大豆,欧盟,2004/05,production,1.166
大豆,日本,2004/05,production,0.163
大豆,泰国,2004/05,production,0.217
大豆,土耳其,2004/05,production,0.025
大豆,委内瑞拉,2004/05,production,0.004
大豆,乌克兰,2004/05,production,0.363
大豆,乌拉圭,2004/05,production,0.479
大豆,伊朗,2004/05,production,0.198
大豆,印度,2004/05,production,5.85
大豆,印度尼西亚,2004/05,production,0.825
大豆,越南,2004/05,production,0.246
大豆,智利,2004/05,production,0
大豆,中国,2004/05,production,17.401
大豆,中国台湾,2004/05,production,0
大豆,Australia,2004/05,production,0.054
大豆,Barbados,2004/05,production,0
大豆,Bosnia and Herzegovina,2004/05,production,0.009
大豆,Burma,2004/05,production,0.147
大豆,Costa Rica,2004/05,production,0
大豆,Cuba,2004/05,production,0
大豆,Ecuador,2004/05,production,0.086
大豆,Ethiopia,2004/05,production,0.001
大豆,Guatemala,2004/05,production,0.036
大豆,Israel,2004/05,production,0
大豆,"Korea, North",2004/05,production,0.13
大豆,Nicaragua,2004/05,production,0.008
大豆,Nigeria,2004/05,production,0.528
大豆,Norway,2004/05,production,0
大豆,Panama,2004/05,production,0
大豆,Serbia and Montenegro,2004/05,production,0.3
大豆,Singapore,2004/05,production,0
大豆,Switzerland,2004/05,production,0.007
大豆,Syria,2004/05,production,0.004
大豆,Trinidad and Tobago,2004/05,production,0
大豆,Uganda,2004/05,production,0.158
大豆,United Arab Emirates,2004/05,production,0
大豆,Uzbekistan,2004/05,production,0
大豆,Zambia,2004/05,production,0.055
大豆,Zimbabwe,2004/05,production,0.057
大豆,阿根廷,2005/06,consumption,33.408
大豆,埃及,2005/06,consumption,0.922
大豆,巴基斯坦,2005/06,consumption,0.013
大豆,巴拉圭,2005/06,consumption,1.43
大豆,巴西,2005/06,consumption,30.736
大豆,玻利维亚,2005/06,consumption,1.841
大豆,俄罗斯,2005/06,consumption,0.63
大豆,菲律宾,2005/06,consumption,0.145
大豆,哥伦比亚,2005/06,consumption,0.422
大豆,韩国,2005/06,consumption,1.337
大豆,加拿大,2005/06,consumption,1.996
大豆,马来西亚,2005/06,consumption,0.567
大豆,美国,2005/06,consumption,52.751
大豆,孟加拉国,2005/06,consumption,0.127
